TICK=00028 MPC=029 READ_LEFT        PC=0x00000030 SP=0x00008000 FLAGS=G   R0=0 R1=4 R2=2 R3=0 R4=0 R5=0 :: READ_LEFT: ADD R2, #4
TICK=00029 MPC=030 READ_RIGHT       PC=0x00000030 SP=0x00008000 FLAGS=G   R0=0 R1=4 R2=2 R3=0 R4=0 R5=0 :: READ_RIGHT: ADD R2, #4
TICK=00030 MPC=031 ALU_ADD          PC=0x00000030 SP=0x00008000 FLAGS=G   R0=0 R1=4 R2=2 R3=0 R4=0 R5=0 :: ALU_ADD: ADD R2, #4
TICK=00031 MPC=032 WRITE_BACK       PC=0x00000030 SP=0x00008000 FLAGS=G   R0=0 R1=4 R2=2 R3=0 R4=0 R5=0 :: WRITE_BACK: ADD R2, #4
TICK=00032 MPC=033 UPDATE_FLAGS     PC=0x00000030 SP=0x00008000 FLAGS=G   R0=0 R1=4 R2=2 R3=0 R4=0 R5=0 :: UPDATE_FLAGS: ADD R2, #4
TICK=00033 MPC=034 COMMIT           PC=0x00000030 SP=0x00008000 FLAGS=G   R0=0 R1=4 R2=6 R3=0 R4=0 R5=0 :: ADD R2, #4
TICK=00034 MPC=035 FETCH_HEADER     PC=0x00000034 SP=0x00008000 FLAGS=G   R0=0 R1=4 R2=6 R3=0 R4=0 R5=0 :: addr=0x00000030 header=0x00000202 operands=2
TICK=00035 MPC=036 FETCH_OPERAND    PC=0x00000038 SP=0x00008000 FLAGS=G   R0=0 R1=4 R2=6 R3=0 R4=0 R5=0 :: operand[1]=0x00020002
TICK=00036 MPC=037 FETCH_OPERAND    PC=0x0000003C SP=0x00008000 FLAGS=G   R0=0 R1=4 R2=6 R3=0 R4=0 R5=0 :: operand[2]=0x00000100
TICK=00037 MPC=038 DECODE           PC=0x0000003C SP=0x00008000 FLAGS=G   R0=0 R1=4 R2=6 R3=0 R4=0 R5=0 :: MOV [0x0200], R1 ; super=off
TICK=00038 MPC=039 READ_SOURCE      PC=0x0000003C SP=0x00008000 FLAGS=G   R0=0 R1=4 R2=6 R3=0 R4=0 R5=0 :: READ_SOURCE: MOV [0x0200], R1
TICK=00039 MPC=040 WRITE_DESTINATION PC=0x0000003C SP=0x00008000 FLAGS=G   R0=0 R1=4 R2=6 R3=0 R4=0 R5=0 :: WRITE_DESTINATION: MOV [0x0200], R1
TICK=00040 MPC=041 COMMIT           PC=0x0000003C SP=0x00008000 FLAGS=G   R0=0 R1=4 R2=6 R3=0 R4=0 R5=0 :: MOV [0x0200], R1
TICK=00041 MPC=042 FETCH_HEADER     PC=0x00000040 SP=0x00008000 FLAGS=G   R0=0 R1=4 R2=6 R3=0 R4=0 R5=0 :: addr=0x0000003C header=0x00000202 operands=2
TICK=00042 MPC=043 FETCH_OPERAND    PC=0x00000044 SP=0x00008000 FLAGS=G   R0=0 R1=4 R2=6 R3=0 R4=0 R5=0 :: operand[1]=0x00020402
TICK=00043 MPC=044 FETCH_OPERAND    PC=0x00000048 SP=0x00008000 FLAGS=G   R0=0 R1=4 R2=6 R3=0 R4=0 R5=0 :: operand[2]=0x00000200
TICK=00044 MPC=045 DECODE           PC=0x00000048 SP=0x00008000 FLAGS=G   R0=0 R1=4 R2=6 R3=0 R4=0 R5=0 :: MOV [0x0204], R2 ; super=off
TICK=00045 MPC=046 READ_SOURCE      PC=0x00000048 SP=0x00008000 FLAGS=G   R0=0 R1=4 R2=6 R3=0 R4=0 R5=0 :: READ_SOURCE: MOV [0x0204], R2
TICK=00046 MPC=047 WRITE_DESTINATION PC=0x00000048 SP=0x00008000 FLAGS=G   R0=0 R1=4 R2=6 R3=0 R4=0 R5=0 :: WRITE_DESTINATION: MOV [0x0204], R2
TICK=00047 MPC=048 COMMIT           PC=0x00000048 SP=0x00008000 FLAGS=G   R0=0 R1=4 R2=6 R3=0 R4=0 R5=0 :: MOV [0x0204], R2
TICK=00048 MPC=049 FETCH_HEADER     PC=0x0000004C SP=0x00008000 FLAGS=G   R0=0 R1=4 R2=6 R3=0 R4=0 R5=0 :: addr=0x00000048 header=0x00000001 operands=0
TICK=00049 MPC=050 DECODE           PC=0x0000004C SP=0x00008000 FLAGS=G   R0=0 R1=4 R2=6 R3=0 R4=0 R5=0 :: HALT ; super=off
TICK=00050 MPC=051 COMMIT           PC=0x0000004C SP=0x00008000 FLAGS=G   R0=0 R1=4 R2=6 R3=0 R4=0 R5=0 :: HALT
