TICK=00103 MPC=104 FETCH_OPERAND    PC=0x00000150 SP=0x00007FFC FLAGS=Z   R0=0 R1=1 R2=0 R3=0 R4=0 R5=0 :: operand[2]=0x00000100
TICK=00104 MPC=105 DECODE           PC=0x00000150 SP=0x00007FFC FLAGS=Z   R0=0 R1=1 R2=0 R3=0 R4=0 R5=0 :: ADD R0, R1 ; super=blocked:next-not-eligible
TICK=00105 MPC=106 READ_LEFT        PC=0x00000150 SP=0x00007FFC FLAGS=Z   R0=0 R1=1 R2=0 R3=0 R4=0 R5=0 :: READ_LEFT: ADD R0, R1
TICK=00106 MPC=107 READ_RIGHT       PC=0x00000150 SP=0x00007FFC FLAGS=Z   R0=0 R1=1 R2=0 R3=0 R4=0 R5=0 :: READ_RIGHT: ADD R0, R1
TICK=00107 MPC=108 ALU_ADD          PC=0x00000150 SP=0x00007FFC FLAGS=Z   R0=0 R1=1 R2=0 R3=0 R4=0 R5=0 :: ALU_ADD: ADD R0, R1
TICK=00108 MPC=109 WRITE_BACK       PC=0x00000150 SP=0x00007FFC FLAGS=Z   R0=0 R1=1 R2=0 R3=0 R4=0 R5=0 :: WRITE_BACK: ADD R0, R1
TICK=00109 MPC=110 UPDATE_FLAGS     PC=0x00000150 SP=0x00007FFC FLAGS=Z   R0=0 R1=1 R2=0 R3=0 R4=0 R5=0 :: UPDATE_FLAGS: ADD R0, R1
TICK=00110 MPC=111 COMMIT           PC=0x00000150 SP=0x00007FFC FLAGS=G   R0=1 R1=1 R2=0 R3=0 R4=0 R5=0 :: ADD R0, R1
TICK=00111 MPC=112 FETCH_HEADER     PC=0x00000154 SP=0x00007FFC FLAGS=G   R0=1 R1=1 R2=0 R3=0 R4=0 R5=0 :: addr=0x00000150 header=0x00000109 operands=1
TICK=00112 MPC=113 FETCH_OPERAND    PC=0x00000158 SP=0x00007FFC FLAGS=G   R0=1 R1=1 R2=0 R3=0 R4=0 R5=0 :: operand[1]=0x0000D801
TICK=00113 MPC=114 DECODE           PC=0x00000158 SP=0x00007FFC FLAGS=G   R0=1 R1=1 R2=0 R3=0 R4=0 R5=0 :: JMP #216 ; super=blocked:control-or-io
TICK=00114 MPC=115 READ_TARGET      PC=0x00000158 SP=0x00007FFC FLAGS=G   R0=1 R1=1 R2=0 R3=0 R4=0 R5=0 :: READ_TARGET: JMP #216
TICK=00115 MPC=116 EVALUATE_BRANCH  PC=0x00000158 SP=0x00007FFC FLAGS=G   R0=1 R1=1 R2=0 R3=0 R4=0 R5=0 :: EVALUATE_BRANCH: JMP #216
TICK=00116 MPC=117 COMMIT           PC=0x000000D8 SP=0x00007FFC FLAGS=G   R0=1 R1=1 R2=0 R3=0 R4=0 R5=0 :: JMP #216
TICK=00117 MPC=118 FETCH_HEADER     PC=0x000000DC SP=0x00007FFC FLAGS=G   R0=1 R1=1 R2=0 R3=0 R4=0 R5=0 :: addr=0x000000D8 header=0x00000214 operands=2
TICK=00118 MPC=119 FETCH_OPERAND    PC=0x000000E0 SP=0x00007FFC FLAGS=G   R0=1 R1=1 R2=0 R3=0 R4=0 R5=0 :: operand[1]=0x00000100
TICK=00119 MPC=120 FETCH_OPERAND    PC=0x000000E4 SP=0x00007FFC FLAGS=G   R0=1 R1=1 R2=0 R3=0 R4=0 R5=0 :: operand[2]=0x00FFF002
TICK=00120 MPC=121 DECODE           PC=0x000000E4 SP=0x00007FFC FLAGS=G   R0=1 R1=1 R2=0 R3=0 R4=0 R5=0 :: LOADB R1, [0xFFF0] ; super=blocked:control-or-io
TICK=00121 MPC=122 READ_BYTE_SOURCE PC=0x000000E4 SP=0x00007FFC FLAGS=G   R0=1 R1=1 R2=0 R3=0 R4=0 R5=0 :: READ_BYTE_SOURCE: LOADB R1, [0xFFF0]
TICK=00122 MPC=123 WRITE_DESTINATION PC=0x000000E4 SP=0x00007FFC FLAGS=G   R0=1 R1=1 R2=0 R3=0 R4=0 R5=0 :: WRITE_DESTINATION: LOADB R1, [0xFFF0]
TICK=00123 MPC=124 COMMIT           PC=0x000000E4 SP=0x00007FFC FLAGS=G   R0=1 R1=1 R2=0 R3=0 R4=0 R5=0 :: LOADB R1, [0xFFF0]
TICK=00124 MPC=125 FETCH_HEADER     PC=0x000000E8 SP=0x00007FFC FLAGS=G   R0=1 R1=1 R2=0 R3=0 R4=0 R5=0 :: addr=0x000000E4 header=0x00000208 operands=2
TICK=00125 MPC=126 FETCH_OPERAND    PC=0x000000EC SP=0x00007FFC FLAGS=G   R0=1 R1=1 R2=0 R3=0 R4=0 R5=0 :: operand[1]=0x00000100
TICK=00126 MPC=127 FETCH_OPERAND    PC=0x000000F0 SP=0x00007FFC FLAGS=G   R0=1 R1=1 R2=0 R3=0 R4=0 R5=0 :: operand[2]=0x00000001
TICK=00127 MPC=128 DECODE           PC=0x000000F0 SP=0x00007FFC FLAGS=G   R0=1 R1=1 R2=0 R3=0 R4=0 R5=0 :: CMP R1, #0 ; super=blocked:control-or-io
TICK=00128 MPC=129 READ_LEFT        PC=0x000000F0 SP=0x00007FFC FLAGS=G   R0=1 R1=1 R2=0 R3=0 R4=0 R5=0 :: READ_LEFT: CMP R1, #0
TICK=00129 MPC=130 READ_RIGHT       PC=0x000000F0 SP=0x00007FFC FLAGS=G   R0=1 R1=1 R2=0 R3=0 R4=0 R5=0 :: READ_RIGHT: CMP R1, #0
TICK=00130 MPC=131 ALU_SUB          PC=0x000000F0 SP=0x00007FFC FLAGS=G   R0=1 R1=1 R2=0 R3=0 R4=0 R5=0 :: ALU_SUB: CMP R1, #0
TICK=00131 MPC=132 UPDATE_FLAGS     PC=0x000000F0 SP=0x00007FFC FLAGS=G   R0=1 R1=1 R2=0 R3=0 R4=0 R5=0 :: UPDATE_FLAGS: CMP R1, #0
TICK=00132 MPC=133 COMMIT           PC=0x000000F0 SP=0x00007FFC FLAGS=G   R0=1 R1=1 R2=0 R3=0 R4=0 R5=0 :: CMP R1, #0
TICK=00133 MPC=134 FETCH_HEADER     PC=0x000000F4 SP=0x00007FFC FLAGS=G   R0=1 R1=1 R2=0 R3=0 R4=0 R5=0 :: addr=0x000000F0 header=0x0000010A operands=1
TICK=00134 MPC=135 FETCH_OPERAND    PC=0x000000F8 SP=0x00007FFC FLAGS=G   R0=1 R1=1 R2=0 R3=0 R4=0 R5=0 :: operand[1]=0x00015801
TICK=00135 MPC=136 DECODE           PC=0x000000F8 SP=0x00007FFC FLAGS=G   R0=1 R1=1 R2=0 R3=0 R4=0 R5=0 :: JZ #344 ; super=blocked:control-or-io
TICK=00136 MPC=137 READ_TARGET      PC=0x000000F8 SP=0x00007FFC FLAGS=G   R0=1 R1=1 R2=0 R3=0 R4=0 R5=0 :: READ_TARGET: JZ #344
TICK=00137 MPC=138 EVALUATE_BRANCH  PC=0x000000F8 SP=0x00007FFC FLAGS=G   R0=1 R1=1 R2=0 R3=0 R4=0 R5=0 :: EVALUATE_BRANCH: JZ #344
TICK=00138 MPC=139 COMMIT           PC=0x000000F8 SP=0x00007FFC FLAGS=G   R0=1 R1=1 R2=0 R3=0 R4=0 R5=0 :: JZ #344
TICK=00139 MPC=140 FETCH_HEADER     PC=0x000000FC SP=0x00007FFC FLAGS=G   R0=1 R1=1 R2=0 R3=0 R4=0 R5=0 :: addr=0x000000F8 header=0x00000214 operands=2
TICK=00140 MPC=141 FETCH_OPERAND    PC=0x00000100 SP=0x00007FFC FLAGS=G   R0=1 R1=1 R2=0 R3=0 R4=0 R5=0 :: operand[1]=0x00000100
TICK=00141 MPC=142 FETCH_OPERAND    PC=0x00000104 SP=0x00007FFC FLAGS=G   R0=1 R1=1 R2=0 R3=0 R4=0 R5=0 :: operand[2]=0x00FFF402
